sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,id
5372,INV-202404-00018,2024-04-10,,1145,1,338.43,338.43,pood,Tallinn,järelmaks,5372
5373,INV-202404-00019,2024-04-12,2100,1019,1,80.39,80.39,online,,sularaha,5373
5374,INV-202404-00020,2024-04-28,2208,1293,1,351.33,-351.33,online,,järelmaks,5374
5375,INV-202404-00021,2024-04-04,4087,1193,2,120.59,241.18,pood,Tallinn,kaart,5375
5376,INV-202404-00022,2024-04-07,2931,1298,2,163.53,327.06,pood,Tallinn,järelmaks,5376
5377,INV-202404-00023,2024-04-10,3722,1179,3,82.15,246.45,pood,Tallinn,sularaha,5377
5378,INV-202404-00024,2024-04-01,3275,1143,1,307.83,307.83,pood,Tallinn,sularaha,5378
5379,INV-202404-00025,2024-04-05,3851,1014,1,147.58,147.58,pood,Pärnu,järelmaks,5379
5380,INV-202404-00026,2024-04-02,2370,1080,5,51.50,257.50,pood,Tartu,sularaha,5380
5381,INV-202404-00027,2024-04-20,2042,1315,1,107.75,95.50,pood,Tartu,sularaha,5381
5382,INV-202404-00028,2024-04-11,4011,1158,3,70.01,210.03,pood,Tartu,järelmaks,5382
5383,INV-202404-00029,2024-04-23,,1305,4,50.77,203.08,online,,järelmaks,5383
5384,INV-202404-00030,2024-04-03,2114,1324,1,224.19,224.19,pood,Tallinn,sularaha,5384
5385,INV-202404-00031,2024-04-12,,1143,1,307.83,307.83,pood,Tallinn,järelmaks,5385
5386,INV-202404-00032,2024-04-27,3590,1016,1,54.81,54.81,pood,Tallinn,järelmaks,5386
5387,INV-202404-00033,2024-04-05,2997,1298,1,163.53,163.53,pood,Tallinn,järelmaks,5387
5388,INV-202404-00034,2024-04-04,4076,1183,2,231.13,462.26,pood,Tartu,kaart,5388
5389,INV-202404-00035,2024-04-05,2466,1003,2,52.04,104.08,pood,Tallinn,kaart,5389
5390,INV-202404-00036,2024-04-17,2789,1148,5,48.85,244.25,pood,Tallinn,järelmaks,5390
5391,INV-202404-00037,2024-04-23,2628,1216,1,273.06,273.06,pood,Tallinn,sularaha,5391
5392,INV-202404-00038,2024-04-17,4463,1188,1,184.07,184.07,pood,Tallinn,järelmaks,5392
5393,INV-202404-00039,2024-04-04,4270,1219,1,29.42,29.42,pood,Tallinn,sularaha,5393
5394,INV-202404-00040,2024-04-04,4179,1168,2,316.04,632.08,pood,Pärnu,kaart,5394
5395,INV-202404-00041,2024-04-22,4055,1269,1,125.98,125.98,pood,Pärnu,järelmaks,5395
5396,INV-202404-00042,2024-04-11,4677,1348,1,125.52,125.52,pood,Pärnu,sularaha,5396
5397,INV-202404-00043,2024-04-15,2704,1090,1,281.19,281.19,pood,Tallinn,sularaha,5397
5398,INV-202404-00044,2024-04-04,3809,1200,1,105.29,105.29,pood,Pärnu,kaart,5398
5399,INV-202404-00045,2024-04-14,2279,1150,2,280.02,560.04,online,,järelmaks,5399
5400,INV-202404-00046,2024-04-18,4631,1046,1,358.41,358.41,pood,Tallinn,järelmaks,5400
5401,INV-202404-00047,2024-04-01,2356,1045,5,176.65,883.25,pood,Tallinn,kaart,5401
5402,INV-202404-00048,2024-04-07,2766,1240,1,356.57,356.57,online,,sularaha,5402
5403,INV-202404-00049,2024-04-25,2154,1199,1,276.97,276.97,online,,järelmaks,5403
5404,INV-202404-00050,2024-04-08,,1043,1,128.44,128.44,pood,Tallinn,järelmaks,5404
5405,INV-202404-00051,2024-04-21,3600,1127,3,158.94,476.82,pood,Tartu,sularaha,5405
5406,INV-202404-00052,2024-04-10,4129,1086,1,149.47,149.47,online,,järelmaks,5406
5407,INV-202404-00053,2024-04-01,4206,1302,1,54.95,54.95,online,,kaart,5407
5408,INV-202404-00054,2024-04-24,3810,1013,4,175.63,875.96,pood,Pärnu,järelmaks,5408
5409,INV-202404-00055,2024-04-14,3217,1111,1,327.07,327.07,pood,Tartu,järelmaks,5409
5410,INV-202404-00056,2024-04-01,4478,1273,1,274.37,274.37,online,,kaart,5410
5411,INV-202404-00057,2024-04-13,2876,1092,2,144.20,288.40,pood,Pärnu,sularaha,5411
5412,INV-202404-00058,2024-04-25,4178,1156,3,221.89,-665.67,pood,Tallinn,kaart,5412
5413,INV-202404-00059,2024-04-06,2913,1294,1,53.01,53.01,pood,Tartu,järelmaks,5413
5414,INV-202404-00060,2024-04-02,4669,1260,2,130.36,260.72,pood,Tallinn,järelmaks,5414
5415,INV-202404-00061,2024-04-19,3746,1114,2,74.70,149.40,pood,Tartu,järelmaks,5415
5416,INV-202404-00062,2024-04-19,3790,1071,2,237.71,475.42,online,,kaart,5416
5417,INV-202404-00063,2024-04-24,2777,1348,4,125.52,502.08,pood,Tallinn,järelmaks,5417
5418,INV-202404-00064,2024-04-02,,1021,2,94.65,189.30,online,,kaart,5418
5419,INV-202404-00065,2024-04-26,4643,1338,1,226.71,282.29,online,,sularaha,5419
5420,INV-202404-00066,2024-04-15,3017,1198,1,291.72,291.72,pood,Tallinn,järelmaks,5420
5421,INV-202404-00067,2024-04-03,4949,1022,1,22.70,22.70,online,,kaart,5421
5422,INV-202404-00068,2024-04-23,4144,1149,2,304.14,608.28,online,,kaart,5422
5423,INV-202404-00069,2024-04-08,2598,1153,1,79.59,79.59,online,,järelmaks,5423
5424,INV-202404-00070,2024-04-09,2901,1247,1,29.48,29.48,pood,Tallinn,kaart,5424
5425,INV-202404-00071,2024-04-20,3810,1115,2,53.19,106.38,pood,Tallinn,kaart,5425
5426,INV-202404-00072,2024-04-19,2726,1112,1,242.43,242.43,pood,Tallinn,järelmaks,5426
5427,INV-202404-00073,2024-04-05,3224,1151,1,215.58,215.58,online,,kaart,5427
5428,INV-202404-00074,2024-04-29,3019,1011,2,53.99,107.98,pood,Tallinn,kaart,5428
5429,INV-202404-00075,2024-04-30,3309,1039,2,282.95,565.90,pood,Pärnu,sularaha,5429
5430,INV-202404-00076,2024-04-02,4038,1062,1,149.55,149.55,pood,Tartu,kaart,5430
5431,INV-202404-00077,2024-04-23,4997,1058,2,302.86,605.72,pood,Tallinn,kaart,5431
5432,INV-202404-00078,2024-04-30,4473,1099,1,86.80,-86.80,online,,sularaha,5432
5433,INV-202404-00079,2024-04-24,4009,1004,5,41.63,208.15,pood,Tallinn,kaart,5433
5434,INV-202404-00080,2024-04-23,4344,1070,2,139.74,-279.48,online,,sularaha,5434
5435,INV-202404-00081,2024-04-22,3119,1025,2,122.07,244.14,online,,kaart,5435
5436,INV-202404-00082,2024-04-05,4947,1288,1,138.90,138.90,pood,Tartu,järelmaks,5436
5437,INV-202404-00083,2024-04-15,2498,1349,1,154.71,154.71,pood,Tallinn,järelmaks,5437
5438,INV-202404-00084,2024-04-11,4729,1343,3,63.87,191.61,pood,Tallinn,järelmaks,5438
5439,INV-202404-00085,2024-04-20,2481,1144,3,152.13,456.39,pood,Tartu,järelmaks,5439
5440,INV-202404-00086,2024-04-11,2494,1299,1,83.10,83.10,pood,Tallinn,järelmaks,5440
5441,INV-202404-00087,2024-04-06,3376,1163,2,259.69,519.38,pood,Tallinn,sularaha,5441
5442,INV-202404-00088,2024-04-21,2491,1329,2,110.02,220.04,online,,kaart,5442
5443,INV-202404-00089,2024-04-24,2558,1075,2,278.59,557.18,online,,järelmaks,5443
5444,INV-202404-00090,2024-04-15,4687,1098,1,147.92,147.92,pood,Tallinn,järelmaks,5444
5445,INV-202404-00091,2024-04-21,,1230,3,55.04,165.12,online,,järelmaks,5445
5446,INV-202404-00092,2024-04-30,2730,1021,1,94.65,94.65,pood,Tartu,järelmaks,5446
5447,INV-202404-00093,2024-04-30,3526,1015,1,168.34,168.34,pood,Tallinn,kaart,5447
5448,INV-202404-00094,2024-04-18,4473,1029,1,184.15,184.15,online,,sularaha,5448
5449,INV-202404-00095,2024-04-13,2619,1107,1,265.31,279.43,online,,järelmaks,5449
5450,INV-202404-00096,2024-04-24,,1019,1,80.39,80.39,pood,Tartu,sularaha,5450
5451,INV-202404-00097,2024-04-21,3707,1135,1,175.25,175.25,online,,sularaha,5451
5452,INV-202404-00098,2024-04-19,4158,1303,2,312.41,624.82,online,,kaart,5452
5453,INV-202404-00099,2024-04-23,2851,1174,1,150.11,150.11,online,,sularaha,5453
5454,INV-202404-00100,2024-04-01,2889,1298,2,163.53,327.06,pood,Pärnu,sularaha,5454
5455,INV-202404-00101,2024-04-18,4955,1085,2,279.81,495.62,pood,Tallinn,järelmaks,5455
5456,INV-202404-00102,2024-04-02,,1064,2,95.87,191.74,online,,järelmaks,5456
5457,INV-202404-00103,2024-04-22,2948,1214,1,250.17,250.17,online,,kaart,5457
5458,INV-202404-00104,2024-04-14,4956,1168,1,316.04,316.04,pood,Tartu,järelmaks,5458
5459,INV-202404-00105,2024-04-27,3577,1019,1,80.39,80.39,online,,järelmaks,5459
5460,INV-202404-00106,2024-04-18,3637,1200,2,105.29,210.58,pood,Tallinn,järelmaks,5460
5461,INV-202404-00107,2024-04-21,2370,1243,2,184.02,368.04,pood,Tartu,sularaha,5461
5462,INV-202404-00108,2024-04-03,4140,1144,1,152.13,152.13,pood,Pärnu,sularaha,5462
5463,INV-202404-00109,2024-04-13,4033,1212,3,276.20,828.60,pood,Tartu,kaart,5463
5464,INV-202404-00110,2024-04-17,4427,1003,2,52.04,104.08,pood,Tallinn,sularaha,5464
5465,INV-202404-00111,2024-04-06,4349,1150,1,280.02,280.02,online,,järelmaks,5465
5466,INV-202404-00112,2024-04-17,3590,1076,3,89.29,267.87,pood,Tallinn,sularaha,5466
5467,INV-202404-00113,2024-04-10,3266,1045,4,176.65,706.60,online,,kaart,5467
5468,INV-202404-00114,2024-04-12,,1258,3,84.41,253.23,pood,Tallinn,järelmaks,5468
5469,INV-202404-00115,2024-04-09,4058,1249,2,73.90,147.80,online,,kaart,5469
5470,INV-202404-00116,2024-04-01,3322,1169,3,88.08,264.24,pood,Tallinn,sularaha,5470
5471,INV-202404-00117,2024-04-08,,1022,1,22.70,22.70,pood,Tallinn,sularaha,5471
5472,INV-202404-00118,2024-04-14,,1172,3,141.62,424.86,online,,sularaha,5472
5473,INV-202404-00119,2024-04-01,4259,1217,3,34.04,102.12,online,,kaart,5473
5474,INV-202404-00120,2024-04-11,3993,1106,1,47.88,47.88,online,,kaart,5474
5475,INV-202404-00121,2024-04-20,3935,1184,2,86.14,172.28,pood,Tallinn,kaart,5475
5476,INV-202404-00122,2024-04-08,4018,1085,2,247.81,495.62,online,,sularaha,5476
5477,INV-202404-00123,2024-04-05,4817,1070,2,139.74,279.48,pood,Tartu,sularaha,5477
5478,INV-202404-00124,2024-04-09,4715,1271,2,130.02,260.04,pood,Pärnu,kaart,5478
5479,INV-202404-00125,2024-04-25,2632,1176,2,245.59,491.18,online,,sularaha,5479
5480,INV-202404-00126,2024-04-23,2888,1239,1,78.09,78.09,online,,kaart,5480
5481,INV-202404-00127,2024-04-22,2108,1175,2,83.97,167.94,online,,järelmaks,5481
5482,INV-202404-00128,2024-04-26,3648,1156,2,221.89,443.78,pood,Pärnu,kaart,5482
5483,INV-202404-00129,2024-04-28,,1311,2,153.11,306.22,online,,järelmaks,5483
5484,INV-202404-00130,2024-04-07,4746,1185,4,203.67,-814.68,pood,Tallinn,sularaha,5484
5485,INV-202404-00131,2024-04-08,,1064,2,95.87,191.74,online,,sularaha,5485
5486,INV-202404-00132,2024-04-28,2979,1286,1,28.56,28.56,online,,järelmaks,5486
5487,INV-202404-00133,2024-04-29,2839,1012,2,160.21,320.42,pood,Tartu,kaart,5487
5488,INV-202404-00134,2024-04-12,3404,1073,2,123.82,247.64,pood,Tartu,sularaha,5488
5489,INV-202404-00135,2024-04-21,3239,1042,2,347.84,695.68,pood,Tallinn,kaart,5489
5490,INV-202404-00136,2024-04-12,3509,1076,2,89.29,178.58,pood,Tartu,sularaha,5490
5491,INV-202404-00137,2024-04-16,4018,1069,2,402.62,805.24,online,,sularaha,5491
5492,INV-202404-00138,2024-04-08,3810,1253,2,253.80,507.60,pood,Pärnu,kaart,5492
5493,INV-202404-00139,2024-04-30,2938,1056,1,379.01,347.16,pood,Tartu,sularaha,5493
5494,INV-202404-00140,2024-04-15,3810,1270,1,124.35,124.35,pood,Pärnu,järelmaks,5494
5495,INV-202404-00141,2024-04-13,2895,1131,1,206.17,166.27,pood,Tallinn,sularaha,5495
5496,INV-202404-00142,2024-04-20,3414,1068,2,122.45,244.90,online,,kaart,5496
5497,INV-202404-00143,2024-04-10,3237,1237,1,60.80,60.80,pood,Pärnu,kaart,5497
5498,INV-202404-00144,2024-04-15,3435,1347,3,246.97,740.91,pood,Tallinn,kaart,5498
5499,INV-202404-00145,2025-12-26,2312,1149,1,304.14,304.14,pood,Tartu,sularaha,5499
5500,INV-202404-00146,2024-04-16,2097,1102,1,163.64,163.64,pood,Tallinn,järelmaks,5500
5501,INV-202404-00147,2024-04-14,2277,1066,2,107.26,214.52,pood,Tallinn,sularaha,5501
5502,INV-202404-00148,2024-04-28,2561,1097,1,324.38,324.38,pood,Tartu,sularaha,5502
5503,INV-202404-00149,2024-04-21,,1098,2,147.92,295.84,online,,kaart,5503
5504,INV-202404-00150,2024-04-09,,1280,1,128.37,128.37,online,,järelmaks,5504
5505,INV-202404-00151,2024-04-19,3405,1104,1,181.50,191.48,pood,Tallinn,kaart,5505
5506,INV-202404-00152,2024-04-18,,1343,1,63.87,63.87,pood,Tallinn,kaart,5506
5507,INV-202404-00153,2024-04-22,2047,1121,1,196.91,196.91,pood,Tallinn,sularaha,5507
5508,INV-202404-00154,2024-04-26,3643,1256,3,296.40,889.20,online,,kaart,5508
5509,INV-202404-00155,2024-04-28,4569,1173,1,168.82,168.82,pood,Pärnu,järelmaks,5509
5510,INV-202404-00156,2024-04-02,2112,1225,1,116.87,116.87,pood,Tartu,järelmaks,5510
5511,INV-202404-00157,2024-04-06,2891,1228,1,160.71,160.71,pood,Tallinn,sularaha,5511
5512,INV-202404-00158,2024-04-17,3985,1268,1,110.53,110.53,online,,sularaha,5512
5513,INV-202404-00159,2024-04-24,3315,1319,1,290.55,290.55,online,,sularaha,5513
5514,INV-202404-00160,2024-04-08,2062,1257,1,81.48,81.48,pood,Tallinn,sularaha,5514
5515,INV-202404-00161,2024-04-14,2386,1278,1,263.13,263.13,pood,Tallinn,järelmaks,5515
5516,INV-202404-00162,2024-04-17,4903,1274,3,234.79,704.37,pood,Tallinn,kaart,5516
5517,INV-202404-00163,2024-04-20,3556,1259,1,229.55,229.55,pood,Tartu,sularaha,5517
5518,INV-202404-00164,2024-04-06,4283,1195,1,339.21,-339.21,pood,Tallinn,kaart,5518
5519,INV-202404-00165,2024-04-30,2012,1263,2,169.95,339.90,pood,Tartu,järelmaks,5519
5520,INV-202404-00166,2024-04-11,3834,1345,1,225.81,225.81,pood,Tallinn,sularaha,5520
5521,INV-202404-00167,2024-04-16,4969,1135,1,175.25,175.25,pood,Tallinn,kaart,5521
5522,INV-202404-00168,2024-04-20,2031,1272,3,183.31,549.93,online,,järelmaks,5522
5523,INV-202404-00169,2024-04-13,3342,1266,1,73.18,73.18,online,,järelmaks,5523
5524,INV-202404-00170,2024-04-12,3007,1125,2,23.68,47.36,online,,kaart,5524
5525,INV-202404-00171,2024-04-18,4763,1227,1,120.17,120.17,pood,Tartu,sularaha,5525
5526,INV-202404-00172,2024-04-10,4326,1200,3,105.29,315.87,pood,Tallinn,sularaha,5526
5527,INV-202404-00173,2024-04-25,2414,1169,1,88.08,88.08,online,,sularaha,5527
5528,INV-202404-00174,2024-04-11,3106,1344,3,84.95,254.85,pood,Tallinn,kaart,5528
5529,INV-202404-00175,2024-04-14,2221,1045,2,176.65,353.30,pood,Tallinn,sularaha,5529
5530,INV-202404-00176,2024-04-23,2461,1181,1,142.57,142.57,online,,järelmaks,5530
5531,INV-202404-00177,2024-04-07,2834,1005,3,198.29,594.87,online,,järelmaks,5531
5532,INV-202404-00178,2024-04-12,2835,1117,2,72.58,145.16,online,,kaart,5532
5533,INV-202404-00179,2024-04-16,3269,1284,2,99.57,199.14,pood,Tallinn,sularaha,5533
5534,INV-202404-00180,2024-04-12,2053,1116,1,134.94,134.94,online,,sularaha,5534
5535,INV-202404-00181,2024-04-21,,1089,3,134.58,403.74,pood,Tallinn,järelmaks,5535
5536,INV-202404-00182,2024-04-22,,1231,1,72.60,72.60,pood,Tartu,järelmaks,5536
5537,INV-202404-00183,2024-04-08,3941,1289,4,171.33,685.32,pood,Pärnu,kaart,5537
5538,INV-202404-00184,2024-04-30,3250,1223,1,386.93,319.98,pood,Tartu,kaart,5538
5539,INV-202404-00185,2024-04-22,4450,1122,3,202.57,607.71,pood,Tallinn,kaart,5539
5540,INV-202404-00186,2024-04-12,2949,1305,1,50.77,50.77,online,,sularaha,5540
5541,INV-202404-00187,2024-04-02,4476,1330,4,167.23,668.92,pood,Pärnu,kaart,5541
5542,INV-202404-00188,2024-04-14,4923,1250,3,265.20,795.60,online,,sularaha,5542
5543,INV-202404-00189,2024-04-28,,1240,1,356.57,356.57,pood,Tallinn,järelmaks,5543
5544,INV-202404-00190,2024-04-06,2997,1198,4,291.72,1166.88,pood,Tallinn,sularaha,5544
5545,INV-202404-00191,2024-04-09,3363,1271,1,130.02,130.02,online,,järelmaks,5545
5546,INV-202404-00192,2024-04-21,3571,1249,2,73.90,147.80,online,,kaart,5546
5547,INV-202404-00193,2024-04-30,4627,1128,1,274.50,274.50,online,,kaart,5547
5548,INV-202404-00194,2024-04-23,4603,1100,4,126.42,505.68,online,,sularaha,5548
5549,INV-202404-00195,2024-04-22,3359,1224,1,222.10,222.10,pood,Tallinn,kaart,5549
5550,INV-202404-00196,2024-04-08,3379,1330,5,167.23,836.15,pood,Tallinn,järelmaks,5550
5551,INV-202404-00197,2024-04-01,,1185,2,203.67,407.34,pood,Tallinn,sularaha,5551
5552,INV-202404-00198,2024-04-30,2454,1300,1,247.52,247.52,pood,Pärnu,kaart,5552
5553,INV-202404-00199,2024-04-02,2250,1073,1,123.82,123.82,pood,Tartu,järelmaks,5553
5554,INV-202404-00200,2024-04-10,3692,1090,2,281.19,562.38,pood,Tallinn,järelmaks,5554
5555,INV-202404-00201,2024-04-06,3580,1087,3,57.08,171.24,pood,Tallinn,järelmaks,5555
5556,INV-202404-00202,2024-04-30,4490,1269,2,125.98,251.96,online,,järelmaks,5556
5557,INV-202404-00203,2024-04-19,4115,1261,1,305.72,305.72,online,,järelmaks,5557
5558,INV-202404-00204,2024-04-05,2235,1161,1,121.98,121.98,pood,Pärnu,kaart,5558
5559,INV-202404-00205,2024-04-13,4178,1285,1,123.64,123.64,pood,Tallinn,sularaha,5559
5560,INV-202404-00206,2024-04-20,3668,1064,2,95.87,191.74,pood,Tallinn,kaart,5560
5561,INV-202404-00207,2024-04-29,2167,1336,1,376.33,376.33,pood,Tallinn,kaart,5561
5562,INV-202404-00208,2024-04-30,2948,1282,1,16.62,16.62,pood,Tallinn,järelmaks,5562
5563,INV-202404-00209,2024-04-17,3949,1328,2,274.87,549.74,pood,Tallinn,järelmaks,5563
5564,INV-202404-00210,2024-04-08,2203,1295,1,375.34,375.34,online,,sularaha,5564
5565,INV-202404-00211,2024-04-11,3048,1228,2,160.71,321.42,online,,sularaha,5565
5566,INV-202404-00212,2024-04-08,3645,1100,1,126.42,126.42,pood,Pärnu,sularaha,5566
5567,INV-202404-00213,2024-04-17,2747,1080,1,51.50,51.50,pood,Tartu,kaart,5567
5568,INV-202404-00214,2024-04-09,,1194,1,84.54,84.54,online,,järelmaks,5568
5569,INV-202404-00215,2024-04-27,3496,1019,2,80.39,160.78,pood,Tartu,kaart,5569
5570,INV-202404-00216,2024-04-17,2528,1254,1,136.30,136.30,pood,Pärnu,järelmaks,5570
5571,INV-202404-00217,2024-04-12,4024,1086,2,149.47,298.94,online,,järelmaks,5571
5572,INV-202404-00218,2024-04-24,3693,1020,2,100.40,200.80,online,,järelmaks,5572
5573,INV-202404-00219,2024-04-10,4136,1005,2,198.29,396.58,pood,Pärnu,järelmaks,5573
5574,INV-202404-00220,2024-04-20,4808,1204,2,63.95,127.90,pood,Tallinn,sularaha,5574
5575,INV-202404-00221,2024-04-27,3388,1317,1,62.55,62.55,pood,Tallinn,sularaha,5575
5576,INV-202404-00222,2024-04-26,3445,1059,1,104.85,104.85,online,,järelmaks,5576
5577,INV-202404-00223,2024-04-08,3732,1092,1,144.20,144.20,online,,kaart,5577
5578,INV-202404-00224,2024-04-06,2055,1156,2,221.89,443.78,pood,Tallinn,kaart,5578
5579,INV-202404-00225,2024-04-09,,1261,2,305.72,611.44,online,,järelmaks,5579
5580,INV-202404-00226,2024-04-05,4291,1127,1,158.94,158.94,online,,järelmaks,5580
5581,INV-202404-00227,2024-04-05,4552,1202,3,22.04,66.12,online,,sularaha,5581
5582,INV-202404-00228,2024-04-11,2458,1305,2,50.77,101.54,online,,kaart,5582
5583,INV-202404-00229,2024-04-06,2725,1219,2,29.42,58.84,pood,Tallinn,sularaha,5583
5584,INV-202404-00230,2024-04-27,4263,1298,1,163.53,163.53,pood,Tallinn,järelmaks,5584
5585,INV-202404-00231,2024-04-05,,1058,1,302.86,302.86,pood,Tallinn,kaart,5585
5586,INV-202404-00232,2024-04-22,3788,1226,3,51.10,153.30,pood,Tallinn,sularaha,5586
5587,INV-202404-00233,2024-04-17,4963,1028,3,23.45,70.35,pood,Tartu,kaart,5587
5588,INV-202404-00234,2024-04-17,3605,1327,1,110.70,110.70,pood,Tallinn,järelmaks,5588
5589,INV-202404-00235,2024-04-29,3110,1159,2,24.54,49.08,online,,kaart,5589
5590,INV-202404-00236,2024-04-24,4206,1293,1,351.33,351.33,pood,Tallinn,järelmaks,5590
5591,INV-202404-00237,2024-04-28,4958,1297,4,104.27,417.08,pood,Pärnu,kaart,5591
5592,INV-202404-00238,2024-04-05,3648,1241,1,368.97,368.97,pood,Tallinn,järelmaks,5592
5593,INV-202404-00239,2024-04-17,3713,1074,2,65.00,130.00,pood,Tallinn,kaart,5593
5594,INV-202404-00240,2024-04-21,4056,1290,1,105.23,105.23,pood,Tallinn,sularaha,5594
5595,INV-202404-00241,2024-04-05,3380,1336,3,376.33,1128.99,online,,kaart,5595
5596,INV-202404-00242,2024-04-21,,1003,3,52.04,156.12,pood,Tallinn,sularaha,5596
5597,INV-202404-00243,2024-04-27,3150,1200,2,105.29,210.58,pood,Tartu,kaart,5597
5598,INV-202404-00244,2024-04-16,4346,1089,2,134.58,269.16,pood,Tartu,sularaha,5598
5599,INV-202404-00245,2024-04-24,2807,1324,2,224.19,448.38,online,,järelmaks,5599
5600,INV-202404-00246,2024-04-08,4018,1197,1,152.85,-152.85,pood,Tallinn,kaart,5600
5601,INV-202404-00247,2024-04-15,4004,1056,1,347.16,347.16,pood,Pärnu,kaart,5601
5602,INV-202404-00248,2024-04-19,2092,1322,4,101.26,405.04,pood,Tallinn,kaart,5602
5603,INV-202404-00249,2024-04-10,3371,1230,1,67.77,55.04,online,,kaart,5603
5604,INV-202404-00250,2024-04-25,,1166,2,205.00,410.00,pood,Tallinn,järelmaks,5604
5605,INV-202404-00251,2024-04-17,4719,1230,1,55.04,55.04,pood,Tartu,kaart,5605
5606,INV-202404-00252,2024-04-27,4503,1171,2,351.62,703.24,online,,sularaha,5606
5607,INV-202404-00253,2024-04-28,3847,1013,1,218.99,218.99,pood,Tallinn,kaart,5607
5608,INV-202404-00254,2024-04-23,4418,1196,1,32.93,32.93,pood,Tallinn,järelmaks,5608
5609,INV-202404-00255,2026-05-18,3279,1313,1,77.60,77.60,pood,Tallinn,kaart,5609
5610,INV-202404-00256,2024-04-05,4426,1154,2,190.81,381.62,pood,Tallinn,järelmaks,5610
5611,INV-202404-00257,2024-04-27,3068,1050,1,145.72,145.72,pood,Tallinn,kaart,5611
5612,INV-202404-00258,2024-04-30,3350,1309,1,211.35,211.35,online,,järelmaks,5612
5613,INV-202404-00259,2024-04-29,4137,1346,1,258.91,258.91,online,,sularaha,5613
5614,INV-202404-00260,2024-04-17,4212,1041,2,117.98,214.72,pood,Pärnu,sularaha,5614
5615,INV-202404-00261,2024-04-05,2572,1295,2,375.34,750.68,pood,Tallinn,kaart,5615
5616,INV-202404-00262,2024-04-02,2632,1257,2,81.48,162.96,pood,Pärnu,sularaha,5616
5617,INV-202404-00263,2024-04-01,3112,1008,1,280.13,280.13,pood,Tallinn,järelmaks,5617
5618,INV-202404-00264,2024-04-07,3408,1338,2,282.29,564.58,online,,järelmaks,5618
5619,INV-202404-00265,2024-04-25,2331,1275,1,62.82,62.82,online,,järelmaks,5619
5620,INV-202404-00266,2024-04-15,4050,1011,2,53.99,107.98,pood,Tallinn,sularaha,5620
5621,INV-202404-00267,2024-04-24,,1127,1,146.24,158.94,pood,Tartu,sularaha,5621
5622,INV-202404-00268,2024-04-01,4018,1154,3,190.81,-572.43,online,,järelmaks,5622
5623,INV-202404-00269,2024-04-21,,1053,2,113.86,227.72,online,,sularaha,5623
5624,INV-202404-00270,2024-04-11,3810,1059,3,99.10,314.55,online,,sularaha,5624
5625,INV-202404-00271,2024-04-21,3665,1280,1,128.37,128.37,pood,Tallinn,kaart,5625
5626,INV-202404-00272,2024-04-25,3949,1003,1,52.04,52.04,pood,Tartu,järelmaks,5626
5627,INV-202404-00273,2024-04-18,4953,1337,2,272.05,544.10,pood,Tartu,sularaha,5627
5628,INV-202404-00274,2024-04-13,4624,1198,2,291.72,583.44,online,,kaart,5628
5629,INV-202404-00275,2024-04-03,2871,1180,1,51.58,51.58,pood,Pärnu,kaart,5629
5630,INV-202404-00276,2024-04-26,2889,1233,3,111.26,333.78,pood,Tallinn,kaart,5630
5631,INV-202404-00277,2024-04-02,2063,1257,1,81.48,81.48,pood,Tallinn,kaart,5631
5632,INV-202404-00278,2024-04-16,3556,1267,2,66.88,133.76,online,,järelmaks,5632
5633,INV-202404-00279,2024-04-26,3990,1223,1,319.98,319.98,pood,Pärnu,järelmaks,5633
5634,INV-202404-00280,2024-04-28,3320,1270,3,124.35,373.05,pood,Tartu,sularaha,5634
5635,INV-202404-00281,2024-04-12,3350,1219,1,29.42,29.42,online,,järelmaks,5635
5636,INV-202404-00282,2024-04-11,2730,1137,4,194.46,777.84,pood,Tallinn,kaart,5636
